sigungu,mdate,mdate_origin,rate_lag,d_job,S_lag,S,A,L,ksic1_code,ksic1,jobbig_code,job_big
경기도 연천군,2024-05-01,2024년05월,0.001573564,14,8897,8920,363,349,22,전산업,20,전직종
경기도 연천군,2024-06-01,2024년06월,0.003811659,34,8920,8949,313,279,22,전산업,20,전직종
경기도 연천군,2024-07-01,2024년07월,0.001787909,16,8949,8977,400,384,22,전산업,20,전직종
경기도 연천군,2024-08-01,2024년08월,0.001893728,17,8977,9003,299,282,22,전산업,20,전직종
경기도 연천군,2024-09-01,2024년09월,0.00244363,22,9003,9046,336,314,22,전산업,20,전직종
경기도 연천군,2024-10-01,2024년10월,0.000663277,6,9046,9047,361,355,22,전산업,20,전직종
경기도 연천군,2024-11-01,2024년11월,0.008068973,73,9047,9092,448,375,22,전산업,20,전직종
경기도 연천군,2024-12-01,2024년12월,-0.053673559,-488,9092,8621,318,806,22,전산업,20,전직종
경기도 연천군,2025-01-01,2025년01월,-0.009395662,-81,8621,8517,477,558,22,전산업,20,전직종
경기도 연천군,2025-02-01,2025년02월,0.032523189,277,8517,8790,623,346,22,전산업,20,전직종
경기도 연천군,2025-03-01,2025년03월,0.019567691,172,8790,8953,662,490,22,전산업,20,전직종
경기도 연천군,2025-04-01,2025년04월,0.018541271,166,8953,9086,471,305,22,전산업,20,전직종
경기도 연천군,2025-05-01,2025년05월,-0.00187101,-17,9086,9061,340,357,22,전산업,20,전직종
경기도 연천군,2025-06-01,2025년06월,0.000331089,3,9061,9052,240,237,22,전산업,20,전직종
경기도 연천군,2025-07-01,2025년07월,0.004639859,42,9052,9098,417,375,22,전산업,20,전직종
경기도 연천군,2025-08-01,2025년08월,0.000219829,2,9098,9093,287,285,22,전산업,20,전직종
경기도 연천군,2025-09-01,2025년09월,-0.002199494,-20,9093,9072,363,383,22,전산업,20,전직종
경기도 연천군,2025-10-01,2025년10월,0.005291005,48,9072,9105,336,288,22,전산업,20,전직종
경기도 연천군,2025-11-01,2025년11월,0,0,9105,9091,365,365,22,전산업,20,전직종
경기도 연천군,2025-12-01,2025년12월,-0.04300957,-391,9091,8690,278,669,22,전산업,20,전직종
경기도 가평군,2007-02-01,2007년02월,0.021950754,115,5239,5308,236,121,22,전산업,20,전직종
경기도 가평군,2007-03-01,2007년03월,0.019404672,103,5308,5479,273,170,22,전산업,20,전직종
경기도 가평군,2007-04-01,2007년04월,-0.006935572,-38,5479,5462,528,566,22,전산업,20,전직종
경기도 가평군,2007-05-01,2007년05월,-0.004577078,-25,5462,5455,261,286,22,전산업,20,전직종
경기도 가평군,2007-06-01,2007년06월,0.026764436,146,5455,5592,314,168,22,전산업,20,전직종
경기도 가평군,2007-07-01,2007년07월,0.000178827,1,5592,5581,278,277,22,전산업,20,전직종
경기도 가평군,2007-08-01,2007년08월,0.00842143,47,5581,5612,200,153,22,전산업,20,전직종
경기도 가평군,2007-09-01,2007년09월,0.006949394,39,5612,5638,199,160,22,전산업,20,전직종
경기도 가평군,2007-10-01,2007년10월,0.013479957,76,5638,5722,322,246,22,전산업,20,전직종
경기도 가평군,2007-11-01,2007년11월,0.019224048,110,5722,5826,381,271,22,전산업,20,전직종
경기도 가평군,2007-12-01,2007년12월,0,0,5826,5847,121,121,22,전산업,20,전직종
경기도 가평군,2008-01-01,2008년01월,-0.014366342,-84,5847,5695,250,334,22,전산업,20,전직종
경기도 가평군,2008-02-01,2008년02월,-0.000877963,-5,5695,5661,226,231,22,전산업,20,전직종
경기도 가평군,2008-03-01,2008년03월,0.035506094,201,5661,5798,466,265,22,전산업,20,전직종
경기도 가평군,2008-04-01,2008년04월,0.020696792,120,5798,5932,410,290,22,전산업,20,전직종
경기도 가평군,2008-05-01,2008년05월,0.01449764,86,5932,6012,316,230,22,전산업,20,전직종
경기도 가평군,2008-06-01,2008년06월,0.01413839,85,6012,6078,302,217,22,전산업,20,전직종
경기도 가평군,2008-07-01,2008년07월,0.003290556,20,6078,6086,320,300,22,전산업,20,전직종
경기도 가평군,2008-08-01,2008년08월,0.004765035,29,6086,6113,253,224,22,전산업,20,전직종
경기도 가평군,2008-09-01,2008년09월,0.012268935,75,6113,6175,380,305,22,전산업,20,전직종
경기도 가평군,2008-10-01,2008년10월,-0.015870445,-98,6175,6100,221,319,22,전산업,20,전직종
경기도 가평군,2008-11-01,2008년11월,0.003606557,22,6100,6123,274,252,22,전산업,20,전직종
경기도 가평군,2008-12-01,2008년12월,0.000163319,1,6123,6111,270,269,22,전산업,20,전직종
경기도 가평군,2009-01-01,2009년01월,-0.013091147,-80,6111,6025,305,385,22,전산업,20,전직종
경기도 가평군,2009-02-01,2009년02월,0.027551867,166,6025,6181,402,236,22,전산업,20,전직종
경기도 가평군,2009-03-01,2009년03월,0.026209351,162,6181,6333,543,381,22,전산업,20,전직종
경기도 가평군,2009-04-01,2009년04월,0.012158535,77,6333,6414,337,260,22,전산업,20,전직종
경기도 가평군,2009-05-01,2009년05월,-0.003274088,-21,6414,6381,265,286,22,전산업,20,전직종
경기도 가평군,2009-06-01,2009년06월,0.021313274,136,6381,6510,356,220,22,전산업,20,전직종
경기도 가평군,2009-07-01,2009년07월,0.040245776,262,6510,6828,594,332,22,전산업,20,전직종
경기도 가평군,2009-08-01,2009년08월,0.005858231,40,6828,6861,291,251,22,전산업,20,전직종
경기도 가평군,2009-09-01,2009년09월,-0.009911092,-68,6861,6780,338,406,22,전산업,20,전직종
경기도 가평군,2009-10-01,2009년10월,-0.01120944,-76,6780,6742,305,381,22,전산업,20,전직종
경기도 가평군,2009-11-01,2009년11월,-0.018985464,-128,6742,6632,302,430,22,전산업,20,전직종
경기도 가평군,2009-12-01,2009년12월,-0.040711701,-270,6632,6350,217,487,22,전산업,20,전직종
경기도 가평군,2010-01-01,2010년01월,-0.000944882,-6,6350,6312,358,364,22,전산업,20,전직종
경기도 가평군,2010-02-01,2010년02월,0.038656527,244,6312,6553,459,215,22,전산업,20,전직종
경기도 가평군,2010-03-01,2010년03월,0.055394476,363,6553,6932,716,353,22,전산업,20,전직종
경기도 가평군,2010-04-01,2010년04월,0.024812464,172,6932,7075,450,278,22,전산업,20,전직종
경기도 가평군,2010-05-01,2010년05월,-0.004664311,-33,7075,7055,246,279,22,전산업,20,전직종
경기도 가평군,2010-06-01,2010년06월,0.006945429,49,7055,7094,312,263,22,전산업,20,전직종
경기도 가평군,2010-07-01,2010년07월,0.012827742,91,7094,7169,388,297,22,전산업,20,전직종
경기도 가평군,2010-08-01,2010년08월,0.000836937,6,7169,7175,287,281,22,전산업,20,전직종
경기도 가평군,2010-09-01,2010년09월,-0.013658537,-98,7175,7098,380,478,22,전산업,20,전직종
경기도 가평군,2010-10-01,2010년10월,0.000140885,1,7098,7127,358,357,22,전산업,20,전직종
경기도 가평군,2010-11-01,2010년11월,0.023993265,171,7127,7268,385,214,22,전산업,20,전직종
경기도 가평군,2010-12-01,2010년12월,-0.027105118,-197,7268,7008,259,456,22,전산업,20,전직종
경기도 가평군,2011-01-01,2011년01월,-0.024543379,-172,7008,6836,428,600,22,전산업,20,전직종
경기도 가평군,2011-02-01,2011년02월,0.008045641,55,6836,6933,389,334,22,전산업,20,전직종
경기도 가평군,2011-03-01,2011년03월,0.048896582,339,6933,7220,766,427,22,전산업,20,전직종
경기도 가평군,2011-04-01,2011년04월,0.018282548,132,7220,7344,475,343,22,전산업,20,전직종
경기도 가평군,2011-05-01,2011년05월,0.011301743,83,7344,7440,384,301,22,전산업,20,전직종
경기도 가평군,2011-06-01,2011년06월,-0.001478495,-11,7440,7433,392,403,22,전산업,20,전직종
경기도 가평군,2011-07-01,2011년07월,0.001210817,9,7433,7459,437,428,22,전산업,20,전직종
경기도 가평군,2011-08-01,2011년08월,0.008982437,67,7459,7549,405,338,22,전산업,20,전직종
경기도 가평군,2011-09-01,2011년09월,-0.018677971,-141,7549,7410,295,436,22,전산업,20,전직종
경기도 가평군,2011-10-01,2011년10월,-0.010391363,-77,7410,7321,259,336,22,전산업,20,전직종
경기도 가평군,2011-11-01,2011년11월,0.019669444,144,7321,7467,410,266,22,전산업,20,전직종
경기도 가평군,2011-12-01,2011년12월,-0.025177447,-188,7467,7287,233,421,22,전산업,20,전직종
경기도 가평군,2012-01-01,2012년01월,-0.009331687,-68,7287,7225,383,451,22,전산업,20,전직종
경기도 가평군,2012-02-01,2012년02월,0.024359862,176,7225,7432,432,256,22,전산업,20,전직종
경기도 가평군,2012-03-01,2012년03월,0.014397201,107,7432,7525,611,504,22,전산업,20,전직종
경기도 가평군,2012-04-01,2012년04월,0.021395349,161,7525,7671,509,348,22,전산업,20,전직종
경기도 가평군,2012-05-01,2012년05월,0.006648416,51,7671,7702,456,405,22,전산업,20,전직종
경기도 가평군,2012-06-01,2012년06월,0.015061023,116,7702,7822,500,384,22,전산업,20,전직종
경기도 가평군,2012-07-01,2012년07월,0.001789824,14,7822,7855,420,406,22,전산업,20,전직종
경기도 가평군,2012-08-01,2012년08월,-0.000891152,-7,7855,7877,329,336,22,전산업,20,전직종
경기도 가평군,2012-09-01,2012년09월,-0.009521391,-75,7877,7834,338,413,22,전산업,20,전직종
경기도 가평군,2012-10-01,2012년10월,0,0,7834,7822,340,340,22,전산업,20,전직종
경기도 가평군,2012-11-01,2012년11월,0.011378164,89,7822,7913,388,299,22,전산업,20,전직종
경기도 가평군,2012-12-01,2012년12월,-0.031972703,-253,7913,7671,223,476,22,전산업,20,전직종
경기도 가평군,2013-01-01,2013년01월,0.00117325,9,7671,7655,433,424,22,전산업,20,전직종
경기도 가평군,2013-02-01,2013년02월,0.025996081,199,7655,7820,441,242,22,전산업,20,전직종
경기도 가평군,2013-03-01,2013년03월,0.010102302,79,7820,7879,495,416,22,전산업,20,전직종
경기도 가평군,2013-04-01,2013년04월,0.040360452,318,7879,8152,630,312,22,전산업,20,전직종
경기도 가평군,2013-05-01,2013년05월,0.008464181,69,8152,8093,423,354,22,전산업,20,전직종
경기도 가평군,2013-06-01,2013년06월,0.007784505,63,8093,8124,360,297,22,전산업,20,전직종
경기도 가평군,2013-07-01,2013년07월,0.014401773,117,8124,8239,476,359,22,전산업,20,전직종
경기도 가평군,2013-08-01,2013년08월,-0.00121374,-10,8239,8240,343,353,22,전산업,20,전직종
경기도 가평군,2013-09-01,2013년09월,-0.008009709,-66,8240,8160,353,419,22,전산업,20,전직종
경기도 가평군,2013-10-01,2013년10월,-0.005269608,-43,8160,8099,286,329,22,전산업,20,전직종
경기도 가평군,2013-11-01,2013년11월,-0.002592913,-21,8099,8101,452,473,22,전산업,20,전직종
경기도 가평군,2013-12-01,2013년12월,-0.02147883,-174,8101,7933,298,472,22,전산업,20,전직종
경기도 가평군,2014-01-01,2014년01월,0.001638724,13,7933,7941,441,428,22,전산업,20,전직종
경기도 가평군,2014-02-01,2014년02월,0.020148596,160,7941,8037,407,247,22,전산업,20,전직종
경기도 가평군,2014-03-01,2014년03월,0.022023143,177,8037,8178,586,409,22,전산업,20,전직종
경기도 가평군,2014-04-01,2014년04월,0.012105649,99,8178,8257,481,382,22,전산업,20,전직종
경기도 가평군,2014-05-01,2014년05월,-0.005934359,-49,8257,8238,355,404,22,전산업,20,전직종
경기도 가평군,2014-06-01,2014년06월,0.016508861,136,8238,8371,465,329,22,전산업,20,전직종
경기도 가평군,2014-07-01,2014년07월,0.007525983,63,8371,8424,429,366,22,전산업,20,전직종
경기도 가평군,2014-08-01,2014년08월,-0.007953466,-67,8424,8354,317,384,22,전산업,20,전직종
경기도 가평군,2014-09-01,2014년09월,-0.006224563,-52,8354,8287,314,366,22,전산업,20,전직종
경기도 가평군,2014-10-01,2014년10월,-0.004706166,-39,8287,8230,373,412,22,전산업,20,전직종
경기도 가평군,2014-11-01,2014년11월,0.006561361,54,8230,8255,390,336,22,전산업,20,전직종
경기도 가평군,2014-12-01,2014년12월,-0.017807389,-147,8255,8109,334,481,22,전산업,20,전직종
경기도 가평군,2015-01-01,2015년01월,-0.003699593,-30,8109,8094,452,482,22,전산업,20,전직종
경기도 가평군,2015-02-01,2015년02월,0.037435137,303,8094,8384,511,208,22,전산업,20,전직종
경기도 가평군,2015-03-01,2015년03월,0.019441794,163,8384,8521,580,417,22,전산업,20,전직종
경기도 가평군,2015-04-01,2015년04월,0.012087783,103,8521,8737,532,429,22,전산업,20,전직종
경기도 가평군,2015-05-01,2015년05월,0.015451528,135,8737,8846,514,379,22,전산업,20,전직종
경기도 가평군,2015-06-01,2015년06월,0.007800136,69,8846,8950,447,378,22,전산업,20,전직종
경기도 가평군,2015-07-01,2015년07월,0.007039106,63,8950,9024,467,404,22,전산업,20,전직종
경기도 가평군,2015-08-01,2015년08월,0.010859929,98,9024,9096,446,348,22,전산업,20,전직종
경기도 가평군,2015-09-01,2015년09월,-0.000439754,-4,9096,9191,441,445,22,전산업,20,전직종
경기도 가평군,2015-10-01,2015년10월,-0.004134479,-38,9191,9162,426,464,22,전산업,20,전직종
경기도 가평군,2015-11-01,2015년11월,0.005784763,53,9162,9253,486,433,22,전산업,20,전직종
경기도 가평군,2015-12-01,2015년12월,-0.035231817,-326,9253,8887,354,680,22,전산업,20,전직종
경기도 가평군,2016-01-01,2016년01월,0.000675143,6,8887,8874,621,615,22,전산업,20,전직종
경기도 가평군,2016-02-01,2016년02월,0.030651341,272,8874,9136,523,251,22,전산업,20,전직종
경기도 가평군,2016-03-01,2016년03월,0.022985989,210,9136,9355,726,516,22,전산업,20,전직종
경기도 가평군,2016-04-01,2016년04월,0.003313736,31,9355,9376,427,396,22,전산업,20,전직종
경기도 가평군,2016-05-01,2016년05월,0.002559727,24,9376,9399,444,420,22,전산업,20,전직종
경기도 가평군,2016-06-01,2016년06월,0.00446856,42,9399,9437,461,419,22,전산업,20,전직종
경기도 가평군,2016-07-01,2016년07월,0.018649995,176,9437,9613,546,370,22,전산업,20,전직종
경기도 가평군,2016-08-01,2016년08월,-0.001664413,-16,9613,9590,398,414,22,전산업,20,전직종
경기도 가평군,2016-09-01,2016년09월,0.000417101,4,9590,9596,507,503,22,전산업,20,전직종
경기도 가평군,2016-10-01,2016년10월,-0.004481034,-43,9596,9540,358,401,22,전산업,20,전직종
경기도 가평군,2016-11-01,2016년11월,0.004716981,45,9540,9592,445,400,22,전산업,20,전직종
경기도 가평군,2016-12-01,2016년12월,-0.038052544,-365,9592,9222,408,773,22,전산업,20,전직종
경기도 가평군,2017-01-01,2017년01월,-0.011602689,-107,9222,9095,570,677,22,전산업,20,전직종
경기도 가평군,2017-02-01,2017년02월,0.019791094,180,9095,9269,529,349,22,전산업,20,전직종
경기도 가평군,2017-03-01,2017년03월,0.017693387,164,9269,9424,692,528,22,전산업,20,전직종
경기도 가평군,2017-04-01,2017년04월,0.013370119,126,9424,9535,495,369,22,전산업,20,전직종
경기도 가평군,2017-05-01,2017년05월,0.03377032,322,9535,9856,706,384,22,전산업,20,전직종
경기도 가평군,2017-06-01,2017년06월,0.000507305,5,9856,9858,443,438,22,전산업,20,전직종
경기도 가평군,2017-07-01,2017년07월,0.027084601,267,9858,10127,593,326,22,전산업,20,전직종
경기도 가평군,2017-08-01,2017년08월,0.014416905,146,10127,10256,560,414,22,전산업,20,전직종
경기도 가평군,2017-09-01,2017년09월,-0.013065523,-134,10256,10178,595,729,22,전산업,20,전직종
경기도 가평군,2017-10-01,2017년10월,-0.009432108,-96,10178,10120,327,423,22,전산업,20,전직종
경기도 가평군,2017-11-01,2017년11월,0.00958498,97,10120,10164,584,487,22,전산업,20,전직종
경기도 가평군,2017-12-01,2017년12월,-0.049390004,-502,10164,9658,373,875,22,전산업,20,전직종
경기도 가평군,2018-01-01,2018년01월,-0.00465935,-45,9658,9627,640,685,22,전산업,20,전직종
경기도 가평군,2018-02-01,2018년02월,0.01516568,146,9627,9781,535,389,22,전산업,20,전직종
경기도 가평군,2018-03-01,2018년03월,0.012166445,119,9781,9891,672,553,22,전산업,20,전직종
경기도 가평군,2018-04-01,2018년04월,0.025073299,248,9891,10131,705,457,22,전산업,20,전직종
경기도 가평군,2018-05-01,2018년05월,0.013522851,137,10131,10265,521,384,22,전산업,20,전직종
경기도 가평군,2018-06-01,2018년06월,0.014417925,148,10265,10429,623,475,22,전산업,20,전직종
경기도 가평군,2018-07-01,2018년07월,0.037395723,390,10429,10825,877,487,22,전산업,20,전직종
경기도 가평군,2018-08-01,2018년08월,-0.006096998,-66,10825,10747,517,583,22,전산업,20,전직종
경기도 가평군,2018-09-01,2018년09월,-0.00595515,-64,10747,10664,453,517,22,전산업,20,전직종
경기도 가평군,2018-10-01,2018년10월,-0.00543886,-58,10664,10582,422,480,22,전산업,20,전직종
경기도 가평군,2018-11-01,2018년11월,0.00982801,104,10582,10690,586,482,22,전산업,20,전직종
경기도 가평군,2018-12-01,2018년12월,-0.020954163,-224,10690,10414,432,656,22,전산업,20,전직종
경기도 가평군,2019-01-01,2019년01월,-0.01027463,-107,10414,10361,874,981,22,전산업,20,전직종
경기도 가평군,2019-02-01,2019년02월,0.007045652,73,10361,10442,536,463,22,전산업,20,전직종
경기도 가평군,2019-03-01,2019년03월,0.02173913,227,10442,10655,775,548,22,전산업,20,전직종
경기도 가평군,2019-04-01,2019년04월,0.057813233,616,10655,11109,1094,478,22,전산업,20,전직종
경기도 가평군,2019-05-01,2019년05월,-0.009361779,-104,11109,11130,599,703,22,전산업,20,전직종
경기도 가평군,2019-06-01,2019년06월,0.021114106,235,11130,11357,702,467,22,전산업,20,전직종
경기도 가평군,2019-07-01,2019년07월,0.021748701,247,11357,11581,747,500,22,전산업,20,전직종
경기도 가평군,2019-08-01,2019년08월,-0.012175114,-141,11581,11462,493,634,22,전산업,20,전직종
경기도 가평군,2019-09-01,2019년09월,-0.014569883,-167,11462,11279,412,579,22,전산업,20,전직종
경기도 가평군,2019-10-01,2019년10월,-0.000620622,-7,11279,11343,581,588,22,전산업,20,전직종
경기도 가평군,2019-11-01,2019년11월,-0.011548973,-131,11343,11243,496,627,22,전산업,20,전직종
경기도 가평군,2019-12-01,2019년12월,-0.025260162,-284,11243,10950,479,763,22,전산업,20,전직종
경기도 가평군,2020-01-01,2020년01월,-0.018812785,-206,10950,10731,726,932,22,전산업,20,전직종
경기도 가평군,2020-02-01,2020년02월,0.03652968,392,10731,10944,941,549,22,전산업,20,전직종
경기도 가평군,2020-03-01,2020년03월,0.004568713,50,10944,10911,883,833,22,전산업,20,전직종
경기도 가평군,2020-04-01,2020년04월,0.015488956,169,10911,11212,607,438,22,전산업,20,전직종
경기도 가평군,2020-05-01,2020년05월,0.017035319,191,11212,11411,529,338,22,전산업,20,전직종
경기도 가평군,2020-06-01,2020년06월,0.018666199,213,11411,11643,717,504,22,전산업,20,전직종
경기도 가평군,2020-07-01,2020년07월,0.022502791,262,11643,11894,698,436,22,전산업,20,전직종
경기도 가평군,2020-08-01,2020년08월,0.007062384,84,11894,11969,535,451,22,전산업,20,전직종
경기도 가평군,2020-09-01,2020년09월,0.003174868,38,11969,11992,790,752,22,전산업,20,전직종
경기도 가평군,2020-10-01,2020년10월,-0.002001334,-24,11992,11960,488,512,22,전산업,20,전직종
경기도 가평군,2020-11-01,2020년11월,-0.00326087,-39,11960,11896,649,688,22,전산업,20,전직종
경기도 가평군,2020-12-01,2020년12월,-0.065904506,-784,11896,11063,472,1256,22,전산업,20,전직종
경기도 가평군,2021-01-01,2021년01월,-0.038597126,-427,11063,10568,944,1371,22,전산업,20,전직종
경기도 가평군,2021-02-01,2021년02월,0.013531416,143,10568,10710,568,425,22,전산업,20,전직종
경기도 가평군,2021-03-01,2021년03월,0.065359477,700,10710,11404,1243,543,22,전산업,20,전직종
경기도 가평군,2021-04-01,2021년04월,0.02507892,286,11404,12148,727,441,22,전산업,20,전직종
경기도 가평군,2021-05-01,2021년05월,-0.004856767,-59,12148,12067,602,661,22,전산업,20,전직종
경기도 가평군,2021-06-01,2021년06월,0.029253336,353,12067,12368,844,491,22,전산업,20,전직종
경기도 가평군,2021-07-01,2021년07월,0.018919793,234,12368,12582,797,563,22,전산업,20,전직종
경기도 가평군,2021-08-01,2021년08월,-0.001033222,-13,12582,12603,572,585,22,전산업,20,전직종
경기도 가평군,2021-09-01,2021년09월,-0.008807427,-111,12603,12505,607,718,22,전산업,20,전직종
경기도 가평군,2021-10-01,2021년10월,0.003118752,39,12505,12535,533,494,22,전산업,20,전직종
경기도 가평군,2021-11-01,2021년11월,-0.004866374,-61,12535,12501,616,677,22,전산업,20,전직종
경기도 가평군,2021-12-01,2021년12월,-0.050155988,-627,12501,11906,503,1130,22,전산업,20,전직종
경기도 가평군,2022-01-01,2022년01월,-0.015874349,-189,11906,11692,815,1004,22,전산업,20,전직종
경기도 가평군,2022-02-01,2022년02월,0.043876155,513,11692,12240,1016,503,22,전산업,20,전직종
경기도 가평군,2022-03-01,2022년03월,0.028676471,351,12240,12558,1005,654,22,전산업,20,전직종
경기도 가평군,2022-04-01,2022년04월,0.019111323,240,12558,12819,727,487,22,전산업,20,전직종
경기도 가평군,2022-05-01,2022년05월,0.010375224,133,12819,12949,612,479,22,전산업,20,전직종
경기도 가평군,2022-06-01,2022년06월,0.000926712,12,12949,12977,604,592,22,전산업,20,전직종
경기도 가평군,2022-07-01,2022년07월,0.016490714,214,12977,13160,763,549,22,전산업,20,전직종
경기도 가평군,2022-08-01,2022년08월,0.005775076,76,13160,13253,537,461,22,전산업,20,전직종
경기도 가평군,2022-09-01,2022년09월,-0.006262733,-83,13253,13168,651,734,22,전산업,20,전직종
경기도 가평군,2022-10-01,2022년10월,-0.001974484,-26,13168,13135,484,510,22,전산업,20,전직종
경기도 가평군,2022-11-01,2022년11월,-0.008983632,-118,13135,13071,522,640,22,전산업,20,전직종
경기도 가평군,2022-12-01,2022년12월,-0.057302425,-749,13071,12319,458,1207,22,전산업,20,전직종
경기도 가평군,2023-01-01,2023년01월,-0.030116081,-371,12319,11932,660,1031,22,전산업,20,전직종
경기도 가평군,2023-02-01,2023년02월,0.052715387,629,11932,12560,1088,459,22,전산업,20,전직종
경기도 가평군,2023-03-01,2023년03월,0.027149682,341,12560,12934,998,657,22,전산업,20,전직종
경기도 가평군,2023-04-01,2023년04월,0.015308489,198,12934,13114,702,504,22,전산업,20,전직종
경기도 가평군,2023-05-01,2023년05월,0.013954552,183,13114,13279,615,432,22,전산업,20,전직종
경기도 가평군,2023-06-01,2023년06월,0.006250471,83,13279,13330,666,583,22,전산업,20,전직종
경기도 가평군,2023-07-01,2023년07월,0.012753188,170,13330,13454,927,757,22,전산업,20,전직종
경기도 가평군,2023-08-01,2023년08월,0.00111491,15,13454,13442,534,519,22,전산업,20,전직종
경기도 가평군,2023-09-01,2023년09월,-0.006993007,-94,13442,13341,554,648,22,전산업,20,전직종
경기도 가평군,2023-10-01,2023년10월,-0.003597931,-48,13341,13235,461,509,22,전산업,20,전직종
경기도 가평군,2023-11-01,2023년11월,-0.00574235,-76,13235,13144,574,650,22,전산업,20,전직종
경기도 가평군,2023-12-01,2023년12월,-0.059494827,-782,13144,12312,440,1222,22,전산업,20,전직종
경기도 가평군,2024-01-01,2024년01월,-0.01908707,-235,12312,12061,789,1024,22,전산업,20,전직종
경기도 가평군,2024-02-01,2024년02월,0.054804743,661,12061,12683,1074,413,22,전산업,20,전직종
경기도 가평군,2024-03-01,2024년03월,0.023890247,303,12683,12987,937,634,22,전산업,20,전직종
경기도 가평군,2024-04-01,2024년04월,0.004697005,61,12987,13041,640,579,22,전산업,20,전직종
경기도 가평군,2024-05-01,2024년05월,0.007668124,100,13041,13123,578,478,22,전산업,20,전직종
경기도 가평군,2024-06-01,2024년06월,0.010363484,136,13123,13277,666,530,22,전산업,20,전직종
경기도 가평군,2024-07-01,2024년07월,0.01310537,174,13277,13442,681,507,22,전산업,20,전직종
경기도 가평군,2024-08-01,2024년08월,0.005356346,72,13442,13522,536,464,22,전산업,20,전직종
경기도 가평군,2024-09-01,2024년09월,-0.008134891,-110,13522,13406,521,631,22,전산업,20,전직종
경기도 가평군,2024-10-01,2024년10월,-0.005072356,-68,13406,13336,474,542,22,전산업,20,전직종
경기도 가평군,2024-11-01,2024년11월,-0.023470306,-313,13336,12985,531,844,22,전산업,20,전직종
경기도 가평군,2024-12-01,2024년12월,-0.049441663,-642,12985,12319,480,1122,22,전산업,20,전직종
경기도 가평군,2025-01-01,2025년01월,-0.001542333,-19,12319,12361,1011,1030,22,전산업,20,전직종
경기도 가평군,2025-02-01,2025년02월,0.052665642,651,12361,12994,1066,415,22,전산업,20,전직종
경기도 가평군,2025-03-01,2025년03월,0.028859474,375,12994,13341,970,595,22,전산업,20,전직종
경기도 가평군,2025-04-01,2025년04월,0.015740949,210,13341,13530,673,463,22,전산업,20,전직종
경기도 가평군,2025-05-01,2025년05월,0.00857354,116,13530,13642,527,411,22,전산업,20,전직종
경기도 가평군,2025-06-01,2025년06월,0.00410497,56,13642,13740,555,499,22,전산업,20,전직종
경기도 가평군,2025-07-01,2025년07월,0.005458515,75,13740,13799,685,610,22,전산업,20,전직종
경기도 가평군,2025-08-01,2025년08월,0.003043699,42,13799,13809,547,505,22,전산업,20,전직종
경기도 가평군,2025-09-01,2025년09월,0.002824245,39,13809,13855,640,601,22,전산업,20,전직종
경기도 가평군,2025-10-01,2025년10월,-0.003464453,-48,13855,13787,513,561,22,전산업,20,전직종
경기도 가평군,2025-11-01,2025년11월,-0.013128309,-181,13787,13589,474,655,22,전산업,20,전직종
경기도 가평군,2025-12-01,2025년12월,-0.079991169,-1087,13589,12476,374,1461,22,전산업,20,전직종
경기도 양평군,2007-02-01,2007년02월,0.015421937,89,5771,5874,365,276,22,전산업,20,전직종
경기도 양평군,2007-03-01,2007년03월,0.019407559,114,5874,5996,471,357,22,전산업,20,전직종
경기도 양평군,2007-04-01,2007년04월,0.035356905,212,5996,6180,540,328,22,전산업,20,전직종
경기도 양평군,2007-05-01,2007년05월,-0.00210356,-13,6180,6173,326,339,22,전산업,20,전직종
경기도 양평군,2007-06-01,2007년06월,0.029969221,185,6173,6310,393,208,22,전산업,20,전직종
경기도 양평군,2007-07-01,2007년07월,0.01822504,115,6310,6458,399,284,22,전산업,20,전직종
경기도 양평군,2007-08-01,2007년08월,0.031124187,201,6458,6626,415,214,22,전산업,20,전직종
경기도 양평군,2007-09-01,2007년09월,0.003923936,26,6626,6645,237,211,22,전산업,20,전직종
경기도 양평군,2007-10-01,2007년10월,-0.010233258,-68,6645,6569,315,383,22,전산업,20,전직종
경기도 양평군,2007-11-01,2007년11월,0.001217841,8,6569,6572,381,373,22,전산업,20,전직종
경기도 양평군,2007-12-01,2007년12월,-0.008064516,-53,6572,6535,298,351,22,전산업,20,전직종
경기도 양평군,2008-01-01,2008년01월,-0.013925019,-91,6535,6444,349,440,22,전산업,20,전직종
경기도 양평군,2008-02-01,2008년02월,0.016139044,104,6444,6527,318,214,22,전산업,20,전직종
경기도 양평군,2008-03-01,2008년03월,0.028956642,189,6527,6722,566,377,22,전산업,20,전직종
경기도 양평군,2008-04-01,2008년04월,0.005801845,39,6722,6772,464,425,22,전산업,20,전직종
경기도 양평군,2008-05-01,2008년05월,0.007826344,53,6772,6839,349,296,22,전산업,20,전직종
경기도 양평군,2008-06-01,2008년06월,0.005995029,41,6839,6890,362,321,22,전산업,20,전직종
경기도 양평군,2008-07-01,2008년07월,-0.004644412,-32,6890,6893,411,443,22,전산업,20,전직종
경기도 양평군,2008-08-01,2008년08월,0.024517627,169,6893,7042,439,270,22,전산업,20,전직종
경기도 양평군,2008-09-01,2008년09월,0.001420051,10,7042,7067,376,366,22,전산업,20,전직종
경기도 양평군,2008-10-01,2008년10월,0.030140088,213,7067,7262,469,256,22,전산업,20,전직종
경기도 양평군,2008-11-01,2008년11월,0.00399339,29,7262,7301,328,299,22,전산업,20,전직종
